CPU   THREAD             VAL             ENA             RUN            TIME EVENT
 -1     1615      8543978793     45800516204      8484977967     45816406586 L1-dcache-loads
 -1     1615         3703351     45800524430      8481009745     45816406586 L1-dcache-prefetch-misses
 -1     1615        25331739     45800531679      8479631909     45816406586 L1-dcache-prefetches
 -1     1615        16175822     45800537928      6783747451     45816406586 L1-dcache-store-misses
 -1     1615      3592410407     45800544126      6783783012     45816406586 L1-dcache-stores
 -1     1615       409117348     45800552481      6783777542     45816406586 L1-icache-load-misses
 -1     1615      8180689771     45800556069      6783824093     45816406586 L1-icache-loads
 -1     1615          341356     45800559639      6783759052     45816406586 LLC-load-misses
 -1     1615         8298981     45800563227      6783791008     45816406586 LLC-loads
 -1     1615         2808236     45800566776      6783777411     45816406586 dTLB-load-misses
 -1     1615      6837872959     45800570334      6783766263     45816406586 dTLB-loads
 -1     1615          229407     45800573945      6783847158     45816406586 dTLB-store-misses
 -1     1615      3591943109     45800577563      6783756159     45816406586 dTLB-stores
 -1     1615          971406     45800581092      6781598422     45816406586 iTLB-load-misses
 -1     1615     21118110577     45800584545      6781665324     45816406586 iTLB-loads
 -1     1615      3566265407     45800588112      6781523796     45816406586 branch-load-misses
 -1     1615      4996239098     45800591742      6781587347     45816406586 branch-loads
 -1     1615               0     45800595295      6783798456     45816406586 mem-loads
 -1     1615      2276505846     45800598736      6780190849     45816406586 stalled-cycles-backend
 -1     1615      5023236623     45800602345      6780250896     45816406586 stalled-cycles-frontend
 -1     1615      5009336738     45901349447      6798844976     45917328924 branches
 -1     1615        66801944     45901370082      6802717302     45917328924 branch-misses
 -1     1615        21930180     45901383652      6808488802     45917328924 cache-references
 -1     1615         1195289     45901394485      6808533252     45917328924 cache-misses
 -1     1615     14435927282     45901402844      6805882147     45917328924 cycles
 -1     1615     26469325983     45901411128      8505864763     45917328924 instructions
 -1     1615        95291357     45901420145      8501886062     45917328924 L1-dcache-load-misses
 -1     1615      8558829935     45901427613      8499584463     45917328924 L1-dcache-loads
 -1     1615         3712225     45901433898      8499607727     45917328924 L1-dcache-prefetch-misses
 -1     1615        25384293     45901440074      8499629544     45917328924 L1-dcache-prefetches
 -1     1615        16211742     45901446082      6799745921     45917328924 L1-dcache-store-misses
 -1     1615      3600896478     45901452134      6799782063     45917328924 L1-dcache-stores
 -1     1615       410041886     45901458042      6799776307     45917328924 L1-icache-load-misses
 -1     1615      8200349212     45901464034      6799822845     45917328924 L1-icache-loads
 -1     1615          341942     45901470085      6799758908     45917328924 LLC-load-misses
 -1     1615         8320823     45901479051      6799789842     45917328924 LLC-loads
 -1     1615         2814690     45901482677      6799776765     45917328924 dTLB-load-misses
 -1     1615      6854164902     45901486214      6799764870     45917328924 dTLB-loads
 -1     1615          229808     45901489806      6799845776     45917328924 dTLB-store-misses
 -1     1615      3600557003     45901493382      6799754892     45917328924 dTLB-stores
 -1     1615          973474     45901496914      6797597452     45917328924 iTLB-load-misses
 -1     1615     21168120934     45901500498      6797664863     45917328924 iTLB-loads
 -1     1615      3574846367     45901504004      6797522706     45917328924 branch-load-misses
 -1     1615      5008155643     45901507511      6797587035     45917328924 branch-loads
 -1     1615               0     45901511085      6799797242     45917328924 mem-loads
 -1     1615      2281687586     45901514705      6796190154     45917328924 stalled-cycles-backend
 -1     1615      5034813124     45901518398      6796249210     45917328924 stalled-cycles-frontend
 -1     1615      5020623320     46002267036      6813999921     46018246337 branches
 -1     1615        66912019     46002290057      6813895796     46018246337 branch-misses
 -1     1615        21962453     46002302151      6817413324     46018246337 cache-references
 -1     1615         1196190     46002310739      6817455878     46018246337 cache-misses
 -1     1615     14456539050     46002318265      6815595873     46018246337 cycles
 -1     1615     26512196815     46002324454      8519570485     46018246337 instructions
 -1     1615        95490135     46002330523      8519581970     46018246337 L1-dcache-load-misses
 -1     1615      8579308951     46002336675      8519582912     46018246337 L1-dcache-loads
 -1     1615         3721082     46002342787      8519606251     46018246337 L1-dcache-prefetch-misses
 -1     1615        25449904     46002348852      8519627922     46018246337 L1-dcache-prefetches
 -1     1615        16248160     46002354850      6815745427     46018246337 L1-dcache-store-misses
 -1     1615      3609585346     46002360852      6815780510     46018246337 L1-dcache-stores
 -1     1615       410921163     46002366820      6815775709     46018246337 L1-icache-load-misses
 -1     1615      8219917129     46002372796      6815822204     46018246337 L1-icache-loads
 -1     1615          342503     46002378707      6815757485     46018246337 LLC-load-misses
 -1     1615         8345011     46002384698      6815788940     46018246337 LLC-loads
 -1     1615         2821225     46002393831      6815775292     46018246337 dTLB-load-misses
 -1     1615      6870633369     46002397577      6815763665     46018246337 dTLB-loads
 -1     1615          230416     46002401217      6815844449     46018246337 dTLB-store-misses
 -1     1615      3609225897     46002404852      6815754088     46018246337 dTLB-stores
 -1     1615          975613     46002408410      6813595940     46018246337 iTLB-load-misses
 -1     1615     21218533438     46002411876      6813664608     46018246337 iTLB-loads
 -1     1615      3583422856     46002415333      6813522022     46018246337 branch-load-misses
 -1     1615      5020114122     46002418829      6813586311     46018246337 branch-loads
 -1     1615               0     46002422393      6815796660     46018246337 mem-loads
 -1     1615      2287260086     46002425906      6812188909     46018246337 stalled-cycles-backend
 -1     1615      5046548930     46002429609      6812247917     46018246337 stalled-cycles-frontend
 -1     1615      5027230459     46103167732      6822907560     46119163954 branches
 -1     1615        67002139     46103190730      6822802260     46119163954 branch-misses
 -1     1615        21995316     46103202787      6826320528     46119163954 cache-references
 -1     1615         1196981     46103210464      6830254813     46119163954 cache-misses
 -1     1615     14490470278     46103216680      6831593792     46119163954 cycles
 -1     1615     26575062127     46103222758      8539568295     46119163954 instructions
 -1     1615        95705314     46103228817      8539580613     46119163954 L1-dcache-load-misses
 -1     1615      8599932391     46103234932      8539581498     46119163954 L1-dcache-loads
 -1     1615         3729833     46103241068      8539605315     46119163954 L1-dcache-prefetch-misses
 -1     1615        25506770     46103258648      8539626966     46119163954 L1-dcache-prefetches
 -1     1615        16283618     46103265459      6831744692     46119163954 L1-dcache-store-misses
 -1     1615      3618179733     46103271771      6831779170     46119163954 L1-dcache-stores
 -1     1615       411837764     46103277883      6831774579     46119163954 L1-icache-load-misses
 -1     1615      8239491042     46103283975      6831821589     46119163954 L1-icache-loads
 -1     1615          343066     46103289993      6831756197     46119163954 LLC-load-misses
 -1     1615         8367489     46103298006      6831787480     46119163954 LLC-loads
 -1     1615         2828291     46103301676      6831775068     46119163954 dTLB-load-misses
 -1     1615      6887045512     46103305302      6831762097     46119163954 dTLB-loads
 -1     1615          230780     46103308935      6831843581     46119163954 dTLB-store-misses
 -1     1615      3617834287     46103312493      6831753683     46119163954 dTLB-stores
 -1     1615          977594     46103316044      6829594985     46119163954 iTLB-load-misses
 -1     1615     21268756023     46103319608      6829663428     46119163954 iTLB-loads
 -1     1615      3592009711     46103323189      6829520960     46119163954 branch-load-misses
 -1     1615      5032039451     46103326787      6829584778     46119163954 branch-loads
 -1     1615               0     46103330405      6831795108     46119163954 mem-loads
 -1     1615      2292618781     46103333958      6828187950     46119163954 stalled-cycles-backend
 -1     1615      5055557759     46103339538      6824482097     46119163954 stalled-cycles-frontend
 -1     1615      5033910548     46204089576      6831835338     46220086290 branches
 -1     1615        67119228     46204111823      6834715762     46220086290 branch-misses
 -1     1615        22049858     46204122096      6842221477     46220086290 cache-references
 -1     1615         1197908     46204128665      6846253277     46220086290 cache-misses
 -1     1615     14524407050     46204134797      6847592435     46220086290 cycles
 -1     1615     26637962559     46204140873      8559566244     46220086290 instructions
 -1     1615        95929372     46204146984      8559579307     46220086290 L1-dcache-load-misses
 -1     1615      8620458685     46204153110      8559579577     46220086290 L1-dcache-loads
 -1     1615         3738533     46204159289      8559604723     46220086290 L1-dcache-prefetch-misses
 -1     1615        25568580     46204165427      8559625225     46220086290 L1-dcache-prefetches
 -1     1615        16320238     46204171459      6847743677     46220086290 L1-dcache-store-misses
 -1     1615      3626792183     46204177494      6847778959     46220086290 L1-dcache-stores
 -1     1615       412720723     46204183519      6847772947     46220086290 L1-icache-load-misses
 -1     1615      8259026511     46204189514      6847820961     46220086290 L1-icache-loads
 -1     1615          344220     46204195593      6847755072     46220086290 LLC-load-misses
 -1     1615         8391715     46204201591      6847786063     46220086290 LLC-loads
 -1     1615         2834821     46204207513      6847774125     46220086290 dTLB-load-misses
 -1     1615      6903333663     46204213474      6847761067     46220086290 dTLB-loads
 -1     1615          230987     46204220937      6847843001     46220086290 dTLB-store-misses
 -1     1615      3626410642     46204224471      6847753095     46220086290 dTLB-stores
 -1     1615          979377     46204228065      6845594201     46220086290 iTLB-load-misses
 -1     1615     21318900136     46204231552      6845662519     46220086290 iTLB-loads
 -1     1615      3600510637     46204235125      6845519717     46220086290 branch-load-misses
 -1     1615      5043919982     46204238731      6845584007     46220086290 branch-loads
 -1     1615               0     46204244118      6844939603     46220086290 mem-loads
 -1     1615      2295862147     46204250315      6837339168     46220086290 stalled-cycles-backend
 -1     1615      5062120484     46204255954      6833404660     46220086290 stalled-cycles-frontend
 -1     1615      5045198528     46305015521      6846843218     46321021669 branches
 -1     1615        67277955     46305036177      6850714760     46321021669 branch-misses
 -1     1615        22112166     46305046592      6858220471     46321021669 cache-references
 -1     1615         1199167     46305054743      6862252199     46321021669 cache-misses
 -1     1615     14558343779     46305060992      6863591587     46321021669 cycles
 -1     1615     26700581208     46305067234      8579565217     46321021669 instructions
 -1     1615        96157097     46305073410      8579578438     46321021669 L1-dcache-load-misses
 -1     1615      8641041159     46305079528      8579577431     46321021669 L1-dcache-loads
 -1     1615         3747731     46305085657      8579604136     46321021669 L1-dcache-prefetch-misses
 -1     1615        25637291     46305091776      8579624808     46321021669 L1-dcache-prefetches
 -1     1615        16356638     46305097878      6863742132     46321021669 L1-dcache-store-misses
 -1     1615      3635429157     46305103933      6863778754     46321021669 L1-dcache-stores
 -1     1615       413616454     46305109881      6863771472     46321021669 L1-icache-load-misses
 -1     1615      8278530295     46305115882      6863819367     46321021669 L1-icache-loads
 -1     1615          344804     46305121984      6863753837     46321021669 LLC-load-misses
 -1     1615         8416633     46305127946      6863785709     46321021669 LLC-loads
 -1     1615         2840911     46305133914      6863772859     46321021669 dTLB-load-misses
 -1     1615      6919728184     46305139996      6863760373     46321021669 dTLB-loads
 -1     1615          231233     46305147378      6863842417     46321021669 dTLB-store-misses
 -1     1615      3635095805     46305150891      6863751080     46321021669 dTLB-stores
 -1     1615          981273     46305154378      6861593442     46321021669 iTLB-load-misses
 -1     1615     21369772238     46305157932      6861660515     46321021669 iTLB-loads
 -1     1615      3608031693     46305163992      6859590552     46321021669 branch-load-misses
 -1     1615      5051522062     46305170216      6855661561     46321021669 branch-loads
 -1     1615               0     46305175844      6853877147     46321021669 mem-loads
 -1     1615      2298896162     46305181415      6846276757     46321021669 stalled-cycles-backend
 -1     1615      5069987870     46305186162      6844246445     46321021669 stalled-cycles-frontend
 -1     1615      5057408976     46405922396      6862841915     46421953743 branches
 -1     1615        67432204     46405943092      6866713566     46421953743 branch-misses
 -1     1615        22171101     46405953514      6874211413     46421953743 cache-references
 -1     1615         1200191     46405961658      6878242137     46421953743 cache-misses
 -1     1615     14592246712     46405967907      6879582437     46421953743 cycles
 -1     1615     26763202888     46405974146      8599554855     46421953743 instructions
 -1     1615        96392138     46405980331      8599568243     46421953743 L1-dcache-load-misses
 -1     1615      8661402833     46405986457      8599575581     46421953743 L1-dcache-loads
 -1     1615         3756269     46405992576      8599603514     46421953743 L1-dcache-prefetch-misses
 -1     1615        25702809     46405998694      8599622624     46421953743 L1-dcache-prefetches
 -1     1615        16393018     46406004679      6879741299     46421953743 L1-dcache-store-misses
 -1     1615      3644048606     46406027352      6879777822     46421953743 L1-dcache-stores
 -1     1615       414510658     46406034858      6879770673     46421953743 L1-icache-load-misses
 -1     1615      8298050523     46406041117      6879818587     46421953743 L1-icache-loads
 -1     1615          345731     46406048869      6879752613     46421953743 LLC-load-misses
 -1     1615         8441605     46406052534      6879784038     46421953743 LLC-loads
 -1     1615         2848150     46406056055      6879771611     46421953743 dTLB-load-misses
 -1     1615      6936162019     46406059726      6879758835     46421953743 dTLB-loads
 -1     1615          231882     46406063374      6879841303     46421953743 dTLB-store-misses
 -1     1615      3643684692     46406067027      6879750625     46421953743 dTLB-stores
 -1     1615          983755     46406073371      6876588690     46421953743 iTLB-load-misses
 -1     1615     21404088426     46406079715      6872662904     46421953743 iTLB-loads
 -1     1615      3612769891     46406085459      6868527457     46421953743 branch-load-misses
 -1     1615      5058233256     46406091132      6864597648     46421953743 branch-loads
 -1     1615               0     46406095722      6863793334     46421953743 mem-loads
 -1     1615      2303589964     46406099320      6860186418     46421953743 stalled-cycles-backend
 -1     1615      5081437775     46406102976      6860244390     46421953743 stalled-cycles-frontend
 -1     1615      5069404794     46506842121      6878840888     46522870434 branches
 -1     1615        67591697     46506862903      6882712220     46522870434 branch-misses
 -1     1615        22232258     46506873335      6890210499     46522870434 cache-references
 -1     1615         1201089     46506881459      6894240549     46522870434 cache-misses
 -1     1615     14626183968     46506887675      6895581432     46522870434 cycles
 -1     1615     26826348433     46506893930      8619553645     46522870434 instructions
 -1     1615        96618447     46506900136      8619567121     46522870434 L1-dcache-load-misses
 -1     1615      8681799552     46506906261      8619574134     46522870434 L1-dcache-loads
 -1     1615         3765333     46506912427      8619603204     46522870434 L1-dcache-prefetch-misses
 -1     1615        25766647     46506918562      8619621257     46522870434 L1-dcache-prefetches
 -1     1615        16429897     46506924557      6895740372     46522870434 L1-dcache-store-misses
 -1     1615      3652577728     46506930595      6895777149     46522870434 L1-dcache-stores
 -1     1615       415408772     46506936550      6895769412     46522870434 L1-icache-load-misses
 -1     1615      8317511214     46506942585      6895817544     46522870434 L1-icache-loads
 -1     1615          346313     46506948657      6895751700     46522870434 LLC-load-misses
 -1     1615         8469063     46506954716      6895782741     46522870434 LLC-loads
 -1     1615         2855052     46506960617      6895770757     46522870434 dTLB-load-misses
 -1     1615      6952523762     46506966646      6895757525     46522870434 dTLB-loads
 -1     1615          232369     46506976561      6895746126     46522870434 dTLB-store-misses
 -1     1615      3650106119     46506983022      6891662131     46522870434 dTLB-stores
 -1     1615          984925     46506988612      6885509775     46522870434 iTLB-load-misses
 -1     1615     21432043455     46506994121      6881583652     46522870434 iTLB-loads
 -1     1615      3617552512     46506998907      6877518578     46522870434 branch-load-misses
 -1     1615      5067859318     46507002527      6877582769     46522870434 branch-loads
 -1     1615               0     46507006159      6879792011     46522870434 mem-loads
 -1     1615      2309107456     46507009681      6876185422     46522870434 stalled-cycles-backend
 -1     1615      5093152086     46507013458      6876243348     46522870434 stalled-cycles-frontend
 -1     1615      5081487230     46607787821      6894840698     46623822471 branches
 -1     1615        67751510     46607808456      6898711211     46623822471 branch-misses
 -1     1615        22288556     46607818882      6906209854     46623822471 cache-references
 -1     1615         1202579     46607826982      6910240757     46623822471 cache-misses
 -1     1615     14660118549     46607833309      6911579784     46623822471 cycles
 -1     1615     26889347488     46607839688      8639551621     46623822471 instructions
 -1     1615        96840967     46607845836      8639565873     46623822471 L1-dcache-load-misses
 -1     1615      8702351304     46607852039      8639573045     46623822471 L1-dcache-loads
 -1     1615         3774127     46607858121      8639601966     46623822471 L1-dcache-prefetch-misses
 -1     1615        25829980     46607864406      8639620420     46623822471 L1-dcache-prefetches
 -1     1615        16465865     46607870404      6911738870     46623822471 L1-dcache-store-misses
 -1     1615      3661227089     46607876436      6911776200     46623822471 L1-dcache-stores
 -1     1615       416305486     46607882368      6911768897     46623822471 L1-icache-load-misses
 -1     1615      8337014423     46607888370      6911816418     46623822471 L1-icache-loads
 -1     1615          347237     46607894351      6911751153     46623822471 LLC-load-misses
 -1     1615         8494170     46607900400      6911781502     46623822471 LLC-loads
 -1     1615         2861425     46607906395      6911768875     46623822471 dTLB-load-misses
 -1     1615      6965632098     46607918496      6908610291     46623822471 dTLB-loads
 -1     1615          232558     46607925114      6904700517     46623822471 dTLB-store-misses
 -1     1615      3654867042     46607930902      6900616055     46623822471 dTLB-stores
 -1     1615          987448     46607936586      6894463937     46623822471 iTLB-load-misses
 -1     1615     21469691914     46607941107      6893659624     46623822471 iTLB-loads
 -1     1615      3626039711     46607944759      6893517684     46623822471 branch-load-misses
 -1     1615      5079819153     46607948321      6893581483     46623822471 branch-loads
 -1     1615               0     46607951977      6895791114     46623822471 mem-loads
 -1     1615      2314610474     46607955612      6892184024     46623822471 stalled-cycles-backend
 -1     1615      5104647477     46607959345      6892240846     46623822471 stalled-cycles-frontend
 -1     1615      5093513117     46708704732      6910839490     46724754072 branches
 -1     1615        67913161     46708725410      6914710668     46724754072 branch-misses
 -1     1615        22344511     46708735860      6922209328     46724754072 cache-references
 -1     1615         1203552     46708744013      6926238860     46724754072 cache-misses
 -1     1615     14694057938     46708750276      6927579145     46724754072 cycles
 -1     1615     26952218784     46708756511      8659550429     46724754072 instructions
 -1     1615        97067845     46708762700      8659564730     46724754072 L1-dcache-load-misses
 -1     1615      8722854085     46708768826      8659571919     46724754072 L1-dcache-loads
 -1     1615         3782469     46708774958      8659601186     46724754072 L1-dcache-prefetch-misses
 -1     1615        25887310     46708781113      8659619436     46724754072 L1-dcache-prefetches
 -1     1615        16502113     46708787111      6927737945     46724754072 L1-dcache-store-misses
 -1     1615      3669841381     46708793086      6927775047     46724754072 L1-dcache-stores
 -1     1615       417222946     46708798958      6927768106     46724754072 L1-icache-load-misses
 -1     1615      8356669789     46708804966      6927814715     46724754072 L1-icache-loads
 -1     1615          348052     46708824257      6927750445     46724754072 LLC-load-misses
 -1     1615         8514048     46708834412      6925556451     46724754072 LLC-loads
 -1     1615         2865792     46708843543      6921553633     46724754072 dTLB-load-misses
 -1     1615      6974638369     46708849428      6917547951     46724754072 dTLB-loads
 -1     1615          232740     46708854998      6913635910     46724754072 dTLB-store-misses
 -1     1615      3660848606     46708859812      6911748812     46724754072 dTLB-stores
 -1     1615          989378     46708863489      6909590529     46724754072 iTLB-load-misses
 -1     1615     21519839166     46708867073      6909657938     46724754072 iTLB-loads
 -1     1615      3634625984     46708870628      6909516318     46724754072 branch-load-misses
 -1     1615      5091771347     46708874173      6909580678     46724754072 branch-loads
 -1     1615               0     46708877673      6911790057     46724754072 mem-loads
 -1     1615      2319967083     46708881171      6908182930     46724754072 stalled-cycles-backend
 -1     1615      5116255850     46708884874      6908240154     46724754072 stalled-cycles-frontend
 -1     1615      5105515625     46809633587      6926838383     46825708494 branches
 -1     1615        68073934     46809672495      6930709889     46825708494 branch-misses
 -1     1615        22401450     46809682560      6938208801     46825708494 cache-references
 -1     1615         1205019     46809690216      6942237512     46825708494 cache-misses
 -1     1615     14727993085     46809697717      6943578092     46825708494 cycles
 -1     1615     27014133118     46809705022      8679549525     46825708494 instructions
 -1     1615        97301738     46809711910      8679563390     46825708494 L1-dcache-load-misses
 -1     1615      8743292889     46809718841      8679570367     46825708494 L1-dcache-loads
 -1     1615         3791243     46809725938      8679600025     46825708494 L1-dcache-prefetch-misses
 -1     1615        25941268     46809733052      8679617839     46825708494 L1-dcache-prefetches
 -1     1615        16537760     46809739799      6943737126     46825708494 L1-dcache-store-misses
 -1     1615      3678519664     46809747088      6943773673     46825708494 L1-dcache-stores
 -1     1615       418134432     46809753818      6943766848     46825708494 L1-icache-load-misses
 -1     1615      8374755382     46809765829      6942527802     46825708494 L1-icache-loads
 -1     1615          348673     46809772974      6938470521     46825708494 LLC-load-misses
 -1     1615         8527360     46809779019      6934507994     46825708494 LLC-loads
 -1     1615         2869748     46809785694      6930501427     46825708494 dTLB-load-misses
 -1     1615      6985056022     46809791186      6927755853     46825708494 dTLB-loads
 -1     1615          233106     46809795842      6927839714     46825708494 dTLB-store-misses
 -1     1615      3669421190     46809800882      6927747272     46825708494 dTLB-stores
 -1     1615          991681     46809805609      6925590499     46825708494 iTLB-load-misses
 -1     1615     21569580651     46809810183      6925657536     46825708494 iTLB-loads
 -1     1615      3643181234     46809814764      6925515145     46825708494 branch-load-misses
 -1     1615      5103700662     46809819092      6925579588     46825708494 branch-loads
 -1     1615               0     46809823312      6927788129     46825708494 mem-loads
 -1     1615      2325264606     46809827713      6924181648     46825708494 stalled-cycles-backend
 -1     1615      5127858264     46809832267      6924238443     46825708494 stalled-cycles-frontend
 -1     1615      5117595614     46910621940      6942837038     46926672541 branches
 -1     1615        68228673     46910642588      6946709382     46926672541 branch-misses
 -1     1615        22452981     46910653081      6954207794     46926672541 cache-references
 -1     1615         1206029     46910661211      6958237098     46926672541 cache-misses
 -1     1615     14761929487     46910667437      6959576919     46926672541 cycles
 -1     1615     27076665951     46910673689      8699549081     46926672541 instructions
 -1     1615        97540294     46910679834      8699562084     46926672541 L1-dcache-load-misses
 -1     1615      8763698159     46910686023      8699569311     46926672541 L1-dcache-loads
 -1     1615         3800472     46910692279      8699598134     46926672541 L1-dcache-prefetch-misses
 -1     1615        25999891     46910698484      8699617113     46926672541 L1-dcache-prefetches
 -1     1615        16573970     46910704630      6959736268     46926672541 L1-dcache-store-misses
 -1     1615      3686957413     46910713585      6959440281     46926672541 L1-dcache-stores
 -1     1615       418802449     46910722396      6955442935     46926672541 L1-icache-load-misses
 -1     1615      8385709649     46910730676      6951498888     46926672541 L1-icache-loads
 -1     1615          349050     46910739052      6947442314     46926672541 LLC-load-misses
 -1     1615         8541326     46910746424      6943780747     46926672541 LLC-loads
 -1     1615         2875918     46910754065      6943767243     46926672541 dTLB-load-misses
 -1     1615      7001324267     46910757826      6943754272     46926672541 dTLB-loads
 -1     1615          233758     46910761627      6943838451     46926672541 dTLB-store-misses
 -1     1615      3678017215     46910765326      6943746187     46926672541 dTLB-stores
 -1     1615          993931     46910768922      6941589439     46926672541 iTLB-load-misses
 -1     1615     21619205281     46910772638      6941656957     46926672541 iTLB-loads
 -1     1615      3651706896     46910776275      6941513921     46926672541 branch-load-misses
 -1     1615      5115545893     46910779931      6941578520     46926672541 branch-loads
 -1     1615               0     46910783636      6943786672     46926672541 mem-loads
 -1     1615      2330529658     46910787161      6940180234     46926672541 stalled-cycles-backend
 -1     1615      5139406614     46910790877      6940237507     46926672541 stalled-cycles-frontend
 -1     1615      5129650197     47011546345      6958836799     47027610234 branches
 -1     1615        68386912     47011566996      6962708759     47027610234 branch-misses
 -1     1615        22503104     47011577459      6970207433     47027610234 cache-references
 -1     1615         1207020     47011585579      6974236820     47027610234 cache-misses
 -1     1615     14795864858     47011591909      6975575267     47027610234 cycles
 -1     1615     27140190549     47011598127      8719547322     47027610234 instructions
 -1     1615        97765343     47011604366      8719560996     47027610234 L1-dcache-load-misses
 -1     1615      8784309712     47011610522      8719567869     47027610234 L1-dcache-loads
 -1     1615         3809004     47011616684      8719596916     47027610234 L1-dcache-prefetch-misses
 -1     1615        26061185     47011622933      8719616397     47027610234 L1-dcache-prefetches
 -1     1615        16602732     47011631490      6972326680     47027610234 L1-dcache-store-misses
 -1     1615      3691783871     47011640751      6968373960     47027610234 L1-dcache-stores
 -1     1615       419317867     47011648964      6964376018     47027610234 L1-icache-load-misses
 -1     1615      8396605257     47011657266      6960430773     47027610234 L1-icache-loads
 -1     1615          349662     47011664623      6959748492     47027610234 LLC-load-misses
 -1     1615         8563964     47011672357      6959779025     47027610234 LLC-loads
 -1     1615         2882413     47011676035      6959765572     47027610234 dTLB-load-misses
 -1     1615      7017632267     47011688986      6959753272     47027610234 dTLB-loads
 -1     1615          234703     47011693212      6959837538     47027610234 dTLB-store-misses
 -1     1615      3686628957     47011696956      6959745383     47027610234 dTLB-stores
 -1     1615          996216     47011700599      6957588432     47027610234 iTLB-load-misses
 -1     1615     21669480325     47011704415      6957656000     47027610234 iTLB-loads
 -1     1615      3660313455     47011707999      6957512904     47027610234 branch-load-misses
 -1     1615      5127548506     47011711494      6957576984     47027610234 branch-loads
 -1     1615               0     47011715054      6959785531     47027610234 mem-loads
 -1     1615      2335890401     47011718625      6956178855     47027610234 stalled-cycles-backend
 -1     1615      5150965735     47011722223      6956235796     47027610234 stalled-cycles-frontend
 -1     1615      5141571180     47112463983      6974836332     47128525097 branches
 -1     1615        68546683     47112484715      6978707471     47128525097 branch-misses
 -1     1615        22556202     47112495117      6986205965     47128525097 cache-references
 -1     1615         1208069     47112503214      6990235489     47128525097 cache-misses
 -1     1615     14829801306     47112509466      6991574031     47128525097 cycles
 -1     1615     27203221546     47112515809      8739545164     47128525097 instructions
 -1     1615        97978903     47112521914      8739559321     47128525097 L1-dcache-load-misses
 -1     1615      8804934934     47112528026      8739566984     47128525097 L1-dcache-loads
 -1     1615         3812195     47112536737      8737099308     47128525097 L1-dcache-prefetch-misses
 -1     1615        26061185     47112545885      8733127711     47128525097 L1-dcache-prefetches
 -1     1615        16622367     47112554020      6981256073     47128525097 L1-dcache-store-misses
 -1     1615      3696631721     47112562216      6977300594     47128525097 L1-dcache-stores
 -1     1615       419960957     47112569226      6975765760     47128525097 L1-icache-load-misses
 -1     1615      8415558581     47112575251      6975812566     47128525097 L1-icache-loads
 -1     1615          350250     47112581370      6975746206     47128525097 LLC-load-misses
 -1     1615         8583811     47112587435      6975778158     47128525097 LLC-loads
 -1     1615         2888113     47112595113      6975765166     47128525097 dTLB-load-misses
 -1     1615      7034218323     47112598759      6975751996     47128525097 dTLB-loads
 -1     1615          235143     47112602402      6975837170     47128525097 dTLB-store-misses
 -1     1615      3695304935     47112606019      6975744211     47128525097 dTLB-stores
 -1     1615          998280     47112609675      6973587704     47128525097 iTLB-load-misses
 -1     1615     21719873001     47112613225      6973655079     47128525097 iTLB-loads
 -1     1615      3668864272     47112616797      6973512026     47128525097 branch-load-misses
 -1     1615      5139557156     47112620353      6973576125     47128525097 branch-loads
 -1     1615               0     47112623825      6975784419     47128525097 mem-loads
 -1     1615      2341438764     47112627312      6972178349     47128525097 stalled-cycles-backend
 -1     1615      5162695260     47112630983      6972234644     47128525097 stalled-cycles-frontend
 -1     1615      5153606512     47213371943      6990835412     47229438838 branches
 -1     1615        68707279     47213392729      6994706485     47229438838 branch-misses
 -1     1615        22609442     47213403268      7002204548     47229438838 cache-references
 -1     1615         1208961     47213411355      7006233968     47229438838 cache-misses
 -1     1615     14863740834     47213417611      7007573360     47229438838 cycles
 -1     1615     27266185503     47213423950      8759544104     47229438838 instructions
 -1     1615        98174037     47213432850      8757963367     47229438838 L1-dcache-load-misses
 -1     1615      8819784296     47213441647      8753980865     47229438838 L1-dcache-loads
 -1     1615         3817594     47213449951      8750018750     47229438838 L1-dcache-prefetch-misses
 -1     1615        26119914     47213458139      8746044907     47229438838 L1-dcache-prefetches
 -1     1615        16645508     47213465223      6991735620     47229438838 L1-dcache-store-misses
 -1     1615      3704500319     47213471362      6991770781     47229438838 L1-dcache-stores
 -1     1615       420863084     47213477260      6991764374     47229438838 L1-icache-load-misses
 -1     1615      8435301797     47213483298      6991811592     47229438838 L1-icache-loads
 -1     1615          350950     47213489324      6991744574     47229438838 LLC-load-misses
 -1     1615         8606824     47213495335      6991778057     47229438838 LLC-loads
 -1     1615         2894142     47213502918      6991764119     47229438838 dTLB-load-misses
 -1     1615      7050678034     47213506527      6991751335     47229438838 dTLB-loads
 -1     1615          235443     47213510160      6991836337     47229438838 dTLB-store-misses
 -1     1615      3703952098     47213513720      6991742034     47229438838 dTLB-stores
 -1     1615         1000837     47213517254      6989586548     47229438838 iTLB-load-misses
 -1     1615     21770170312     47213520822      6989653581     47229438838 iTLB-loads
 -1     1615      3677558759     47213524314      6989510643     47229438838 branch-load-misses
 -1     1615      5151610917     47213527829      6989575712     47229438838 branch-loads
 -1     1615               0     47213531434      6991783855     47229438838 mem-loads
 -1     1615      2346423676     47213534948      6988177602     47229438838 stalled-cycles-backend
 -1     1615      5174211859     47213538638      6988234161     47229438838 stalled-cycles-frontend
 -1     1615      5165580768     47314284910      7006833983     47330368890 branches
 -1     1615        68867039     47314305683      7010705816     47330368890 branch-misses
